Provincia,Partido,Localidad,Otras Velocidades,Hasta 512 Kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Adsl,Cablemodem,Dial Up,Fibra Optica,Otras Tecnologias,Satelital,Wimax,Wireless,Población,Latitud,Longitud
Buenos Aires,Pila,Pila,0.0,0.0,0.0,11.0,19.0,31.0,10.0,3.0,0,0,1,23,0,0,0,51,2502,-36.0014746137723,-58.1427778873885
Buenos Aires,Pilar,Del Viso,2.0,0.0,0.0,2245.0,2235.0,1364.0,2934.0,13826.0,18661,3367,0,17,1,0,0,553,41437,-34.4494009456502,-58.8009119728306
Buenos Aires,Pilar,Fátima,11.0,0.0,4.0,385.0,7.0,9.0,11.0,2648.0,396,84,0,2587,0,0,0,1,4923,-34.4072575836787,-58.974691291144
Buenos Aires,Pilar,La Lonja,83.0,0.0,0.0,1191.0,1007.0,121.0,142.0,2666.0,3288,1435,0,20,0,0,0,467,12451,-34.4448149403448,-58.8393730861805
Buenos Aires,Pilar,Los Cachorros,0.0,0.0,0.0,2.0,83.0,0.0,2.0,3187.0,0,3274,0,0,0,0,0,0,9009,-34.4250028270043,-58.7950003996087
Buenos Aires,Pilar,Manzanares,0.0,0.0,0.0,3.0,0.0,0.0,3.0,691.0,0,691,0,3,0,0,0,3,4379,-34.452630932571,-59.0136606624887
Buenos Aires,Pilar,Maquinista F. Savio (Oeste),0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,12240,-34.4106172547359,-58.7821701089412
Buenos Aires,Pilar,Pilar,126.0,11.0,44.0,2357.0,3715.0,9655.0,10864.0,17160.0,2949,26906,35,12648,663,4,90,630,86158,-34.4663318396358,-58.9227197887079
Buenos Aires,Pilar,Presidente Derqui,0.0,0.0,0.0,1826.0,512.0,0.0,29.0,5651.0,1564,5770,0,82,0,0,0,604,50783,-34.4928616935261,-58.8416985218723
Buenos Aires,Pilar,Santa Teresa,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,5324,-34.4366914158447,-58.7573470164393
Buenos Aires,Pilar,Tortuguitas,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0,0,0,2,0,2,0,3,26024,-34.4578061717121,-58.76209072062
Buenos Aires,Pilar,Villa Astolfi,0.0,0.0,0.0,9.0,20.0,0.0,26.0,1410.0,0,1453,0,3,0,0,0,9,6735,-34.4858983446269,-58.8768335703823
Buenos Aires,Pilar,Villa Rosa,11.0,0.0,17.0,636.0,255.0,526.0,31.0,7702.0,616,7420,3,327,0,0,360,441,23865,-34.4077327133185,-58.8539345779841
Buenos Aires,Pilar,Zelaya,0.0,0.0,0.0,13.0,19.0,3.0,0.0,8.0,29,8,0,0,2,0,0,5,3461,-34.3657182841794,-58.893696088678
Buenos Aires,Pinamar,Carilo,0.0,0.0,0.0,24.0,5.0,1.0,0.0,712.0,0,742,0,0,0,0,0,0,0,-37.1641593745618,-56.9027914378095
Buenos Aires,Pinamar,Pinamar,1000.0,3.0,3.0,413.0,8724.0,114.0,14812.0,2735.0,9166,2828,0,14811,1000,3,0,0,25397,-37.0777448860202,-56.8437227435213
Buenos Aires,Presidente Perón,Guernica,4.0,0.0,5.0,174.0,477.0,22.0,6339.0,12856.0,77,13355,8,6236,8,0,0,115,80824,-34.9230592108536,-58.3650272662643
Buenos Aires,Puán,Bordenave,0.0,1.0,0.0,159.0,0.0,166.0,4.0,2.0,0,0,0,172,0,1,0,159,852,-37.8028181597411,-63.0425144041162
Buenos Aires,Puán,Darregueira,2142.0,0.0,0.0,11.0,30.0,198.0,0.0,1.0,238,946,1,1110,0,0,0,87,5547,-37.6857562622736,-63.1595663902141
Buenos Aires,Puán,Puán,0.0,1.0,0.0,0.0,1103.0,765.0,324.0,0.0,0,2098,0,1,0,1,0,92,4743,-37.542613502113,-62.7652275731166
Buenos Aires,Puán,San Germán,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,152,-38.2995183581309,-62.9821877089624
Buenos Aires,Puán,Villa Iris,0.0,0.0,0.0,0.0,104.0,711.0,24.0,4.0,0,0,0,611,0,0,0,232,1858,-38.1693097057753,-63.2320511809102
Buenos Aires,Punta Indio,Pipinas,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0,114,0,0,0,0,0,0,954,-35.53126706917,-57.3285887617048
Buenos Aires,Punta Indio,Punta Indio,0.0,0.0,0.0,78.0,30.0,7.0,0.0,0.0,0,0,0,0,0,0,0,115,569,-35.2808352898089,-57.2360072391524
Buenos Aires,Punta Indio,Verónica,0.0,0.0,0.0,844.0,75.0,128.0,0.0,0.0,227,816,0,6,0,0,0,0,6546,-35.3881552142501,-57.3371601623743
Buenos Aires,Quilmes,Bernal,0.0,4.0,17.0,62.0,1469.0,57.0,9708.0,19609.0,135,21188,69,9489,75,1,0,0,37547,-34.700378406023,-58.2766427817003
Buenos Aires,Quilmes,Bernal Oeste,0.0,0.0,3.0,496.0,594.0,242.0,578.0,3633.0,71,3652,3,1788,28,0,0,0,85959,-34.7269644246033,-58.3182795621594
Buenos Aires,Quilmes,Don Bosco,0.0,0.0,0.0,8.0,59.0,2.0,6.0,2954.0,0,3025,0,3,1,0,0,0,23458,-34.7032130159372,-58.2984533178872
Buenos Aires,Quilmes,Ezpeleta,0.0,0.0,2.0,359.0,482.0,69.0,2580.0,12938.0,112,13418,8,2551,16,0,0,319,55274,-34.7435644425127,-58.2281408361207
Buenos Aires,Quilmes,Ezpeleta Oeste,0.0,0.0,3.0,73.0,32.0,64.0,3847.0,1471.0,48,1475,8,3926,16,0,0,0,26256,-34.7634442077448,-58.2638314351646
Buenos Aires,Quilmes,Quilmes,3.0,11.0,18.0,594.0,2008.0,254.0,12149.0,46765.0,88,48962,78,12321,172,2,0,141,125373,-34.7241344748224,-58.2492205541766
Buenos Aires,Quilmes,Quilmes Oeste,0.0,7.0,22.0,194.0,66.0,68.0,13639.0,7606.0,113,7657,48,13698,40,0,0,2,133980,-34.7477989892391,-58.2999440151876
Buenos Aires,Quilmes,San Francisco Solano,0.0,0.0,1.0,175.0,482.0,2.0,32.0,10916.0,0,11428,0,33,30,0,0,114,59962,-34.7777730726874,-58.3101561253692
Buenos Aires,Quilmes,Villa La Florida,0.0,3.0,4.0,132.0,145.0,6.0,6959.0,5072.0,22,5209,5,6909,0,0,0,114,35135,-34.7688841339243,-58.2957092489115
Buenos Aires,Ramallo,El Paraíso,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0,0,0,423,-33.5679152654445,-59.9791123483107
Buenos Aires,Ramallo,Pérez Millán,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,4570,-33.7674497804832,-60.0927343667154
Buenos Aires,Ramallo,Ramallo,1177.0,1.0,0.0,76.0,260.0,48.0,1.0,1130.0,374,1139,0,1,1177,1,0,2,13319,-33.4877021169888,-60.0072209741607
Buenos Aires,Ramallo,Villa Ramallo,327.0,0.0,0.0,95.0,236.0,168.0,2.0,1938.0,501,1941,0,1,327,0,0,0,11280,-33.502293213764,-60.0650138035308
Buenos Aires,Rauch,Rauch,0.0,2.0,0.0,215.0,541.0,851.0,3.0,0.0,1001,0,8,514,0,1,0,93,12705,-36.7755035485732,-59.0871114029954
Buenos Aires,Rivadavia,América,511.0,1.0,0.0,2804.0,204.0,87.0,0.0,487.0,577,928,0,1774,1,1,0,810,11685,-35.4903412429492,-62.9763759840765
Buenos Aires,Rivadavia,Fortín Olavarría,147.0,0.0,0.0,200.0,39.0,0.0,0.0,91.0,272,0,0,205,0,0,0,0,1086,-35.7048848499519,-63.0230332752501
Buenos Aires,Rivadavia,González Moreno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1610,-35.5576529256075,-63.3815800402317
Buenos Aires,Rivadavia,Sansinena,0.0,0.0,0.0,299.0,32.0,0.0,0.0,40.0,0,0,0,196,0,0,0,175,522,-35.2750295400617,-63.2135436741919
Buenos Aires,Rojas,Las Carabelas,0.0,1.0,0.0,234.0,6.0,2.0,0.0,0.0,0,0,0,195,0,1,0,47,1107,-34.0381002651925,-60.8685264174218
Buenos Aires,Rojas,Rafael Obligado,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,901,-34.3588132488617,-60.7845693256007
Buenos Aires,Rojas,Rojas,153.0,0.0,7.0,4486.0,331.0,639.0,10.0,1139.0,595,3537,2,1160,0,0,0,1479,19766,-34.1961600446015,-60.7332636467146
Buenos Aires,Roque Pérez,Carlos Beguerie,0.0,0.0,0.0,36.0,149.0,3.0,0.0,7.0,0,0,0,156,0,0,0,39,399,-35.4854690457283,-59.1017155978911
Buenos Aires,Roque Pérez,Roque Pérez,0.0,0.0,0.0,284.0,83.0,143.0,0.0,2143.0,191,531,1,1615,0,0,0,293,10358,-35.4016375824204,-59.3346857845207
Buenos Aires,Saavedra,Arroyo Corto,0.0,0.0,0.0,0.0,0.0,31.0,136.0,92.0,0,0,0,259,0,0,0,0,514,-37.512917973477,-62.3116837747426
Buenos Aires,Saavedra,Espartillar,0.0,0.0,0.0,79.0,0.0,0.0,314.0,0.0,0,0,0,314,0,0,0,79,785,-37.3604343942367,-62.4297386825705
Buenos Aires,Saavedra,Goyena,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0,0,0,44,0,0,0,0,516,-37.7192518502325,-62.6071296330023
Buenos Aires,Saavedra,Pigüé,0.0,0.0,0.0,23.0,62.0,111.0,4119.0,543.0,191,0,3,4662,0,0,0,0,14383,-37.6063896033626,-62.4057728759143
Buenos Aires,Saavedra,Saavedra,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0,0,0,9,0,0,0,23,2276,-37.7636402199499,-62.3506328041255
Buenos Aires,Saladillo,Alvarez De Toledo,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0,0,0,40,0,0,0,0,213,-35.6391609182127,-59.6292383440582
Buenos Aires,Saladillo,Cazón,0.0,0.0,0.0,19.0,26.0,0.0,0.0,0.0,0,0,0,45,0,0,0,0,209,-35.576803202395,-59.6645037628687
Buenos Aires,Saladillo,Del Carril,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1270,-35.5127172285926,-59.5158202035334
Buenos Aires,Saladillo,Saladillo,0.0,0.0,5.0,785.0,2003.0,1183.0,1.0,6092.0,604,4667,0,4317,47,0,0,392,26763,-35.6404298805989,-59.7790589845354
Buenos Aires,Salliqueló,Quenumá,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,0,0,0,653,-36.5689908284906,-63.0876229573465
Buenos Aires,Salliqueló,Salliqueló,0.0,2.0,0.0,13.0,28.0,110.0,0.0,0.0,151,0,3,0,0,2,0,0,7617,-36.7511653813281,-62.9599573443115
Buenos Aires,Salto,Arroyo Dulce,0.0,0.0,0.0,501.0,6.0,0.0,1.0,0.0,438,0,0,51,0,0,0,37,1715,-34.1024332833136,-60.4061551794069
Buenos Aires,Salto,Gahan,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,181,0,0,0,0,0,0,0,648,-34.3380744009945,-60.0992736191527
Buenos Aires,Salto,Inés Indart,4.0,0.0,0.0,198.0,6.0,0.0,0.0,0.0,0,0,0,15,189,4,0,0,911,-34.3994163305262,-60.5436825925267
Buenos Aires,Salto,Salto,3078.0,0.0,11.0,98.0,5228.0,524.0,1347.0,67.0,891,1325,1,8131,0,0,0,0,27466,-34.2921598652878,-60.2546244496406
Buenos Aires,San Andrés De Giles,Azcuénaga,0.0,0.0,0.0,115.0,1.0,0.0,0.0,0.0,0,0,0,55,7,0,0,54,312,-34.3637910907784,-59.3745991110996
Buenos Aires,San Andrés De Giles,Cucullú,0.0,0.0,0.0,150.0,31.0,2.0,59.0,0.0,0,0,0,0,218,0,0,24,551,-34.4460870677999,-59.3622553297801
Buenos Aires,San Andrés De Giles,San Andrés De Giles,0.0,1.0,0.0,2380.0,738.0,255.0,1312.0,680.0,470,684,1,3719,486,1,0,0,16243,-34.4459080814748,-59.4451673563949
Buenos Aires,San Andrés De Giles,Solís,0.0,1.0,0.0,152.0,261.0,1.0,0.0,0.0,46,0,0,261,0,1,0,107,1001,-34.2989712949513,-59.3250547278241
Buenos Aires,San Andrés De Giles,Villa Espil,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,104,157,-34.5066814044811,-59.3372661316763
Buenos Aires,San Andrés De Giles,Villa Ruiz,0.0,0.0,0.0,106.0,29.0,0.0,91.0,0.0,0,0,0,140,0,0,0,86,477,-34.4352021828488,-59.260395880426
Buenos Aires,San Antonio De Areco,Duggan,0.0,0.0,0.0,278.0,182.0,49.0,0.0,0.0,0,0,0,231,0,0,0,278,573,-34.2071973030208,-59.6357055338083
Buenos Aires,San Antonio De Areco,San Antonio De Areco,2.0,1.0,10.0,2475.0,364.0,581.0,4.0,4551.0,1189,1839,5,2721,0,3,0,2223,19768,-34.2503763113877,-59.4708634797005
Buenos Aires,San Antonio De Areco,Villa Lía,0.0,0.0,0.0,246.0,125.0,79.0,0.0,41.0,190,0,0,245,0,0,0,56,1182,-34.1237740718192,-59.4313725724126
Buenos Aires,San Cayetano,Balneario San Cayetano,0.0,0.0,0.0,66.0,48.0,0.0,0.0,0.0,0,0,0,113,0,0,0,1,46,-38.7481815016452,-59.429204589717
Buenos Aires,San Cayetano,Ochandío,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,51,-38.3598244506044,-59.7935349347064
Buenos Aires,San Cayetano,San Cayetano,0.0,0.0,0.0,968.0,1211.0,94.0,24.0,3.0,146,984,0,902,0,0,0,268,7354,-38.346970946847,-59.6063826058006
Buenos Aires,San Fernando,San Fernando,0.0,2.0,2.0,1473.0,1063.0,348.0,4177.0,20001.0,2636,16717,2,7609,13,0,0,109,74814,-34.4473601745411,-58.5690015916776
Buenos Aires,San Fernando,Victoria,1.0,4.0,1.0,802.0,424.0,188.0,33.0,13659.0,1369,12409,2,1369,5,2,0,1,42703,-34.4619820050413,-58.5595970877081
Buenos Aires,San Fernando,Virreyes,0.0,0.0,1.0,197.0,248.0,101.0,17.0,10017.0,435,7395,0,2753,1,0,0,0,42768,-34.4636240092728,-58.5761941633194
Buenos Aires,San Isidro,Acassuso,0.0,2.0,0.0,79.0,99.0,125.0,16.0,5567.0,272,5253,1,367,1,1,0,0,12902,-34.4794018120083,-58.5074043996961
Buenos Aires,San Isidro,Beccar,1.0,0.0,1.0,781.0,689.0,943.0,76.0,16126.0,1997,16037,0,558,4,0,0,80,59088,-34.4674159462571,-58.5400343502635
Buenos Aires,San Isidro,Boulogne Sur Mer,11.0,6.0,0.0,975.0,869.0,231.0,648.0,20265.0,1748,19780,4,1475,13,3,0,5,73842,-34.4983312888498,-58.5700137209729
Buenos Aires,San Isidro,Martínez,14.0,6.0,2.0,602.0,700.0,695.0,1583.0,26091.0,1723,24034,52,3964,60,1,0,0,66169,-34.4944230772436,-58.5105732755943
Buenos Aires,San Isidro,San Isidro,11.0,4.0,1.0,354.0,448.0,418.0,86.0,21222.0,984,20890,3,683,16,1,0,1,45403,-34.4770412162141,-58.52719519996
Buenos Aires,San Isidro,Villa Adelina,1.0,0.0,1.0,341.0,392.0,267.0,27.0,11534.0,862,10200,0,1527,7,0,0,0,35473,-34.5151197673508,-58.5457579220177
Buenos Aires,San Miguel,Bella Vista,15.0,4.0,16.0,1285.0,28.0,142.0,7878.0,3540.0,94,3484,39,7924,49,2,0,1335,74138,-34.5751401519414,-58.6960409885544
Buenos Aires,San Miguel,Campo De Mayo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1525,-34.5346818189868,-58.6513860167431
Buenos Aires,San Miguel,Muñiz,0.0,0.0,2.0,73.0,141.0,53.0,1863.0,3268.0,246,3274,5,1867,0,0,0,0,28615,-34.5557351629874,-58.7080227572424
Buenos Aires,San Miguel,San Miguel,8.0,9.0,44.0,6498.0,11656.0,46312.0,20061.0,10425.0,462,80213,62,26516,108,2,0,121,171913,-34.5536228677773,-58.7347875195953
Buenos Aires,San Nicolás,Conesa,0.0,1.0,0.0,670.0,0.0,0.0,0.0,0.0,670,0,0,0,0,1,0,0,2066,-33.5962124822607,-60.3541264450858
Buenos Aires,San Nicolás,Erézcano,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,108,434,-33.5232449410318,-60.3174454958625
Buenos Aires,San Nicolás,General Rojo,2.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0,0,0,608,0,2,0,0,2464,-33.4758683523604,-60.2874270636731
Buenos Aires,San Nicolás,San Nicolás De Los Arroyos,6.0,1.0,1.0,1995.0,4146.0,1900.0,88.0,25734.0,8072,17068,2,8757,0,3,0,52,133602,-33.3487082868277,-60.231333927581
Buenos Aires,San Pedro,Río Tala,237.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,237,0,0,0,1814,-33.769589927701,-59.6383708591324
Buenos Aires,San Pedro,San Pedro,0.0,48.0,1.0,1600.0,656.0,84.0,4.0,13273.0,2249,4720,0,8580,78,3,0,78,47452,-33.6791252253366,-59.6668951027895
Buenos Aires,San Pedro,Santa Lucía,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3,0,2,0,0,2360,-33.8794559527188,-59.8753284459435
Buenos Aires,San Vicente,Alejandro Korn,1.0,0.0,10.0,340.0,136.0,40.0,6245.0,3424.0,110,3510,4,6150,9,0,0,332,34760,-35.0135125285778,-58.3865346894091
Buenos Aires,San Vicente,Domselaar,0.0,0.0,0.0,51.0,1.0,0.0,0.0,750.0,0,750,0,0,0,0,0,52,0,-35.048692550243,-58.3145745868708
Buenos Aires,San Vicente,San Vicente,6.0,0.0,19.0,604.0,468.0,366.0,502.0,4082.0,1127,4134,4,483,5,0,0,217,23405,-35.010404143813,-58.4699705982043
Buenos Aires,Suipacha,General Rivas,0.0,0.0,0.0,190.0,29.0,0.0,0.0,0.0,96,0,0,0,0,0,0,123,478,-34.6100370680434,-59.7504234207746
Buenos Aires,Suipacha,Suipacha,101.0,0.0,0.0,2185.0,241.0,1064.0,191.0,67.0,273,0,2,3307,0,0,0,269,8403,-34.7712617839883,-59.6879181821818
Buenos Aires,Tandil,De La Canal,5.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0,0,0,0,5,0,0,39,57,-37.1293125663244,-59.105380206456
Buenos Aires,Tandil,Desvío Aguirre,0.0,0.0,0.0,6.0,0.0,5.0,2.0,0.0,0,0,0,12,0,0,0,1,0,-37.35,-59.0
Buenos Aires,Tandil,Gardey,35.0,0.0,0.0,177.0,63.0,34.0,2.0,1.0,0,0,0,257,35,0,0,20,532,-37.2823323375205,-59.3630004748452
Buenos Aires,Tandil,Tandil,88.0,6.0,132.0,1659.0,1150.0,1124.0,2585.0,38866.0,2620,39046,203,2929,277,3,0,896,116916,-37.3238849060878,-59.1310691770429
Buenos Aires,Tapalqué,Tapalqué,0.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,7444,-36.3573669882462,-60.0247443487218
Buenos Aires,Tigre,Benavídez,881.0,3.0,1.0,1540.0,429.0,11.0,4619.0,13524.0,858,9394,0,8931,0,5,0,1590,42781,-34.4104347356392,-58.6887919689512
Buenos Aires,Tigre,Dique Luján,12.0,0.0,0.0,77.0,32.0,4.0,0.0,2326.0,40,2219,0,107,0,0,0,85,3351,-34.3717750147952,-58.6917925096496
Buenos Aires,Tigre,Don Torcuato Este,4.0,2.0,0.0,386.0,744.0,436.0,5494.0,17688.0,1293,13472,3,9823,6,0,0,23,38359,-34.4869370480479,-58.6159410299812
Buenos Aires,Tigre,Don Torcuato Oeste,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,0,186,42873,-34.5035354582885,-58.6275286549289
Buenos Aires,Tigre,El Talar,32.0,2.0,0.0,327.0,525.0,81.0,3233.0,10582.0,495,7826,0,6362,2,2,0,80,54374,-34.4713213368481,-58.6570301927479
Buenos Aires,Tigre,General Pacheco,1187.0,3.0,0.0,315.0,562.0,239.0,43.0,15170.0,2021,11802,1,3689,7,2,0,2,54208,-34.4523088119909,-58.6448936162046
Buenos Aires,Tigre,Los Troncos Del Talar,2.0,1.0,0.0,164.0,418.0,110.0,26.0,9513.0,477,6860,0,2903,0,1,0,0,37016,-34.4425672031974,-58.6174364127772
Buenos Aires,Tigre,Nordelta,0.0,0.0,0.0,171.0,388.0,352.0,33.0,8464.0,930,5981,0,2512,0,0,0,0,0,-34.4065916,-58.6712671
Buenos Aires,Tigre,Ricardo Rojas,1075.0,0.0,0.0,27.0,246.0,2.0,17.0,5396.0,1075,3791,0,1896,6,0,0,0,24410,-34.4563339674448,-58.6806670320976
Buenos Aires,Tigre,Rincón De Milberg,1.0,0.0,0.0,240.0,303.0,287.0,22.0,10670.0,697,8932,0,1860,0,0,0,45,34588,-34.4097532043357,-58.6304827023614
Buenos Aires,Tigre,Tigre,24.0,5.0,3.0,914.0,266.0,143.0,2719.0,14139.0,766,12467,0,4674,6,6,0,176,38954,-34.4266925110065,-58.5779717541318
Buenos Aires,Tordillo,General Conesa,9.0,0.0,0.0,281.0,5.0,36.0,0.0,0.0,40,227,0,0,0,0,0,63,1302,-36.5208587437818,-57.3249371025508
Buenos Aires,Tordillo,Villa Roch,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,0,-36.4735206430311,-57.3384090004103
Buenos Aires,Tornquist,Saldungaray,98.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,564,0,0,0,0,0,0,0,1351,-38.2028131038038,-61.7678925154653
Buenos Aires,Tornquist,Sierra De La Ventana,0.0,0.0,0.0,0.0,424.0,582.0,96.0,5.0,0,486,0,621,0,0,0,0,2165,-38.1366716139365,-61.7956860399239
Buenos Aires,Tornquist,Tornquist,2.0,0.0,2.0,36.0,1764.0,302.0,354.0,99.0,131,966,0,1461,0,2,0,0,6473,-38.0989983131157,-62.2218091270044
Buenos Aires,Tornquist,Villa Serrana La Gruta,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0,119,0,0,0,0,0,0,52,-38.0568266332177,-62.0782618310425
Buenos Aires,Tornquist,Villa Ventana,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,475,0,0,0,0,0,0,0,609,-38.0795765714478,-61.9311383483155
Buenos Aires,Trenque Lauquen,30 De Agosto,0.0,0.0,0.0,1300.0,1260.0,0.0,0.0,0.0,0,184,0,1396,2376,0,0,0,4777,-36.2779720057322,-62.5453088654651
Buenos Aires,Trenque Lauquen,Girodias,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47,0,0,0,0,0,0,2,161,-36.367451804132,-62.3569660936558
Buenos Aires,Trenque Lauquen,La Carreta,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,45,-36.207576751709,-62.2386894226074
Buenos Aires,Trenque Lauquen,Trenque Lauquen,0.0,1.0,19.0,4202.0,6813.0,267.0,4795.0,2214.0,2527,16,68,12525,68,1,0,1241,33442,-35.9746951559846,-62.7323099655579
Buenos Aires,Trenque Lauquen,Trongé,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,23,-36.4603092402658,-62.4871229040303
Buenos Aires,Tres Arroyos,Claromecó,0.0,0.0,0.0,269.0,833.0,589.0,32.0,1.0,268,0,0,722,0,0,0,734,2081,-38.7973744243016,-60.107623035402
Buenos Aires,Tres Arroyos,Copetonas,0.0,0.0,0.0,1.0,88.0,0.0,1.0,0.0,0,0,0,1,0,0,0,89,1017,-38.7227403438549,-60.4519655195991
Buenos Aires,Tres Arroyos,Lin Calel,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,11,0,-38.7081778337076,-60.2417246463467
Buenos Aires,Tres Arroyos,Orense,0.0,0.0,0.0,226.0,331.0,208.0,34.0,0.0,0,0,1,246,407,0,0,146,2063,-38.6855169253543,-59.7764287092023
Buenos Aires,Tres Arroyos,Reta,0.0,0.0,0.0,161.0,62.0,1.0,0.0,0.0,0,0,0,0,0,0,0,224,495,-38.8970805514765,-60.343409791669
Buenos Aires,Tres Arroyos,San Francisco De Bellocq,0.0,0.0,0.0,21.0,0.0,99.0,0.0,0.0,0,0,0,0,0,0,0,120,523,-38.6931705173547,-60.0141786926695
Buenos Aires,Tres Arroyos,San Mayol,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0,0,0,9,0,0,11,63,-38.3177365227324,-60.0258421214843
Buenos Aires,Tres Arroyos,Tres Arroyos,2.0,2.0,36.0,4934.0,2009.0,665.0,1070.0,9620.0,1352,14565,61,1513,61,1,0,903,46867,-38.3771785795114,-60.2755588939396
Buenos Aires,Tres De Febrero,11 De Septiembre,2.0,0.0,0.0,21.0,23.0,2.0,2.0,1176.0,23,1195,0,5,1,2,0,0,4402,-34.566314345456,-58.6183600679169
Buenos Aires,Tres De Febrero,Caseros,1.0,2.0,4.0,742.0,1067.0,989.0,38.0,31456.0,2423,23051,2,8901,25,0,0,2,91280,-34.608872950993,-58.5636644572416
Buenos Aires,Tres De Febrero,Churruca,0.0,0.0,0.0,9.0,23.0,0.0,1559.0,848.0,11,878,0,1543,0,0,0,0,5846,-34.5589664800215,-58.6228016204112
Buenos Aires,Tres De Febrero,Ciudad Jardín Lomas Del Palomar,0.0,0.0,2.0,200.0,225.0,129.0,9.0,6035.0,507,5266,0,837,2,0,0,0,17794,-34.5961197253917,-58.5965998962097
Buenos Aires,Tres De Febrero,Ciudadela,1.0,15.0,35.0,234.0,573.0,366.0,8094.0,16864.0,313,11586,67,14166,117,3,0,4,73939,-34.6326965166188,-58.5424067827037
Buenos Aires,Tres De Febrero,El Libertador,0.0,0.0,0.0,88.0,107.0,25.0,22.0,2640.0,134,2746,0,0,0,0,0,0,15270,-34.5564986200599,-58.622337837699
Buenos Aires,Tres De Febrero,Jose Ingenieros,0.0,0.0,0.0,65.0,65.0,16.0,3.0,2416.0,115,1900,0,547,3,0,0,5,7300,-34.6171528691842,-58.5342186326877
Buenos Aires,Tres De Febrero,Loma Hermosa,0.0,0.0,0.0,584.0,386.0,122.0,15.0,5612.0,992,5687,0,55,18,0,0,0,18152,-34.5684066633166,-58.603081885803
Buenos Aires,Tres De Febrero,Martín Coronado,0.0,1.0,0.0,145.0,98.0,24.0,3.0,7645.0,188,5052,1,2678,6,0,0,0,19326,-34.5852038063892,-58.5918755543704
Buenos Aires,Tres De Febrero,Pablo Podestá,4.0,0.0,1.0,424.0,999.0,594.0,25.0,3316.0,1504,3407,0,7,12,0,0,438,12990,-34.5758246152249,-58.6202497472316
Buenos Aires,Tres De Febrero,Remedios De Escalada,0.0,0.0,0.0,91.0,89.0,32.0,3.0,10895.0,113,2811,0,8174,16,0,0,0,11987,-34.5705752444729,-58.620118067161
Buenos Aires,Tres De Febrero,Saenz Peña,0.0,1.0,1.0,103.0,150.0,56.0,3.0,5986.0,229,5106,0,969,0,1,0,1,11666,-34.5992886088748,-58.5320796402641
Buenos Aires,Tres De Febrero,Santos Lugares,0.0,0.0,0.0,173.0,185.0,64.0,7.0,7468.0,326,6250,0,1328,8,0,0,1,17205,-34.5991533496562,-58.5478835120962
